Gene,TSS,Phenotype,P Value,Gene Score,Hit Class,External
PPY,PPY,1.971333292,0.571821069,0.478521141,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PPY+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPY)
TOR3A,TOR3A,0.703350784,0.208797527,0.478471708,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TOR3A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOR3A)
KLK10,KLK10,0.300014203,0.02542181,0.478460711,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KLK10+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK10)
MCC,MCC,0.946187948,0.312159196,0.478415209,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MCC+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCC)
NREP,NREP,0.810239101,0.256789871,0.47838308,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NREP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NREP)
SMAD7,SMAD7,-0.785342785,0.245978892,-0.478353985,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SMAD7+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD7)
TMEM176B,TMEM176B,-0.480205089,0.100911753,-0.47831224,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TMEM176B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM176B)
GPR141,GPR141,-1.553692282,0.492379151,-0.478071651,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GPR141+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR141)
TEX11,TEX11,0.466277761,0.094398142,0.47795175,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TEX11+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEX11)
IL18RAP,IL18RAP_P2,-0.267852119,0.016465845,-0.477691746,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=IL18RAP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL18RAP)
HELB,HELB,0.804174972,0.254734538,0.477609301,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HELB+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HELB)
PJA2,PJA2,-0.953478292,0.31564466,-0.47750341,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PJA2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PJA2)
ZNF575,ZNF575,-1.086392533,0.363477469,-0.477493967,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF575+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF575)
BTBD6,BTBD6,-0.530033311,0.125804534,-0.477190954,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=BTBD6+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTBD6)
UTP11L,UTP11L,-1.163918638,0.389110401,-0.477121862,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=UTP11L+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=UTP11L)
POLR2J2,POLR2J2,-0.682070404,0.199917586,-0.476868842,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=POLR2J2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR2J2)
MILR1,"MILR1_ENST00000603557.1,ENST00000605096.1",0.369288143,0.051143395,0.476828708,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MILR1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MILR1)
FOXB2,FOXB2_ENST00000376708.1,0.981988848,0.326992537,0.476718427,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FOXB2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXB2)
LPAR2,LPAR2,0.493225678,0.108011868,0.476716687,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LPAR2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPAR2)
HIP1R,HIP1R,-0.403987399,0.066156798,-0.476473049,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HIP1R+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIP1R)
C6orf99,C6orf99,1.289093404,0.427117071,0.476259516,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C6orf99+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C6orf99)
HNRNPR,HNRNPR,-1.070442418,0.359302205,-0.475854598,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HNRNPR+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPR)
AQP1,AQP1_ENST00000509504.1,0.650391349,0.185543915,0.475795927,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=AQP1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP1)
PCNT,PCNT,-0.566285038,0.144534369,-0.47569578,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PCNT+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCNT)
ABHD17B,ABHD17B,-1.467627586,0.474175646,-0.475600504,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ABHD17B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABHD17B)
IL10,IL10_P1,0.985569193,0.32950388,0.475181805,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=IL10+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL10)
HKDC1,HKDC1,0.585365519,0.154258889,0.475170344,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HKDC1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HKDC1)
HIST3H2A,HIST3H2A,-1.61313108,0.507510356,-0.475155972,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HIST3H2A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIST3H2A)
C5orf64,C5orf64,1.465780213,0.474175646,0.475001843,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C5orf64+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C5orf64)
KIAA0930,KIAA0930_P1,-0.405302593,0.067365485,-0.474837342,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KIAA0930+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA0930)
XRCC1,XRCC1,-1.323623176,0.437855059,-0.474743432,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=XRCC1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=XRCC1)
GPS1,GPS1,0.956494255,0.319023526,0.474590727,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GPS1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPS1)
CYB561D1,CYB561D1,-1.768635811,0.539130065,-0.474536393,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CYB561D1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYB561D1)
FNDC3A,FNDC3A_ENST00000541916.1,0.63809954,0.18054707,0.474369295,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FNDC3A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FNDC3A)
TFAP2A,TFAP2A_P2,0.580526757,0.152533068,0.474079046,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TFAP2A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFAP2A)
FAM163B,FAM163B_P2,-0.592142326,0.158292692,-0.474033105,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FAM163B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM163B)
CDH12,CDH12,-0.747371646,0.232289366,-0.473811704,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CDH12+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH12)
EFCAB11,EFCAB11,-0.552211955,0.138760188,-0.473651587,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=EFCAB11+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFCAB11)
FGD1,FGD1,-0.50448872,0.115153431,-0.473575224,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FGD1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGD1)
LRRC48,LRRC48,-1.079330145,0.364113096,-0.473570889,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LRRC48+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC48)
ANKRD53,ANKRD53,-1.309109435,0.434765775,-0.473563336,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ANKRD53+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD53)
EMR2,EMR2_P1,1.070539023,0.361298027,0.473322139,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=EMR2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMR2)
C4A,C4A_ENST00000428956.2,0.688790435,0.205544273,0.473264202,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C4A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C4A)
C4B,C4B_ENST00000435363.2,0.688790435,0.205544273,0.473264202,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C4B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C4B)
TNPO1,TNPO1,-0.877847016,0.289346014,-0.472793038,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TNPO1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNPO1)
RIMKLB,RIMKLB,1.975095831,0.576274015,0.47278059,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RIMKLB+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIMKLB)
ARL15,ARL15,-0.914136876,0.304039052,-0.472673331,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ARL15+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL15)
OR10G2,OR10G2_ENST00000542433.1,-0.356644655,0.047314867,-0.472555017,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=OR10G2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR10G2)
RAB31,RAB31,-0.705871855,0.21419862,-0.472357679,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RAB31+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB31)
ANKFN1,ANKFN1,0.66892016,0.196746247,0.472320206,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ANKFN1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKFN1)
NDST3,NDST3,0.620700338,0.17350019,0.472166775,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NDST3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDST3)
IFRD1,IFRD1_P2,-0.429980274,0.079929092,-0.471815257,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=IFRD1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFRD1)
WDR83,WDR83_P1,0.232463912,0.00934173,0.471802403,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=WDR83+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR83)
SNX10,SNX10,0.552357711,0.139927243,0.471767462,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SNX10+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX10)
PIP5K1B,PIP5K1B,-0.786684249,0.25143886,-0.471670388,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PIP5K1B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIP5K1B)
DIRAS2,DIRAS2,-0.635578469,0.18111039,-0.47163522,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=DIRAS2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIRAS2)
DYNC1LI2,DYNC1LI2,-0.232182569,0.00933934,-0.471257199,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=DYNC1LI2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNC1LI2)
PLCXD1,PLCXD1_P2,-0.538941377,0.133606103,-0.471128379,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PLCXD1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCXD1)
TMEM62,TMEM62,1.458277168,0.475401869,0.470934739,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TMEM62+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM62)
TXNL4A,TXNL4A,-1.225848,0.413056862,-0.470713568,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TXNL4A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNL4A)
GNAT3,GNAT3,0.438217184,0.084303374,0.4707132,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GNAT3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNAT3)
OR52W1,OR52W1_ENST00000311352.2,0.634699696,0.181343488,0.470628577,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=OR52W1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR52W1)
LSM12,LSM12,-2.391085221,0.63559523,-0.470611888,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LSM12+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LSM12)
ABCA9,ABCA9,-1.112107455,0.377460734,-0.470564047,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ABCA9+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA9)
GRAP,GRAP_ENST00000284154.5,0.528094417,0.128601403,0.470402369,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GRAP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRAP)
A1BG,A1BG_P1,0.297471099,0.026239081,0.470317092,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=A1BG+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=A1BG)
MLLT1,MLLT1,1.296154944,0.433663533,0.470306058,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MLLT1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLLT1)
CCL4L2,CCL4L2_ENST00000394465.2,0.422370454,0.077058961,0.470173012,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CCL4L2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL4L2)
POLK,POLK,0.938628973,0.315579103,0.470151521,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=POLK+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLK)
UAP1,UAP1,0.317553228,0.033087536,0.47008534,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=UAP1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=UAP1)
PTH2,PTH2,2.392754636,0.636180836,0.469983473,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PTH2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTH2)
C17orf51,C17orf51_P1,-1.555233737,0.498732743,-0.469886064,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C17orf51+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C17orf51)
GML,GML_P2,-0.52928843,0.129506044,-0.469854613,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GML+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GML)
KIF22,KIF22_P1,-1.366961018,0.453240478,-0.469785285,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KIF22+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF22)
SNAP91,SNAP91,-0.380948625,0.058464701,-0.469750138,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SNAP91+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAP91)
MYH11,MYH11,-0.398597816,0.066306582,-0.469724947,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MYH11+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH11)
TRIM39,TRIM39,-0.535372049,0.132720484,-0.469554504,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TRIM39+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM39)
CCDC13,CCDC13,0.484028642,0.107148008,0.469515478,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CCDC13+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC13)
TERF2IP,TERF2IP,-1.055532932,0.359302205,-0.469226734,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TERF2IP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TERF2IP)
SRRM4,SRRM4,3.179599895,0.711912373,0.469224554,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SRRM4+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRRM4)
FGF11,FGF11_P2,1.09305155,0.372298647,0.469037757,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FGF11+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF11)
GEN1,GEN1,0.820604727,0.268217095,0.468986717,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GEN1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GEN1)
MAMSTR,MAMSTR_P1,-0.543076781,0.137025411,-0.468783272,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MAMSTR+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAMSTR)
REEP5,REEP5,-0.322177593,0.035099414,-0.468671787,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=REEP5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=REEP5)
ARL16,ARL16,-1.004360703,0.341604018,-0.468511198,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ARL16+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL16)
PLAC8L1,PLAC8L1,0.739932156,0.232933633,0.468205242,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PLAC8L1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAC8L1)
SPAG11B,SPAG11B_ENST00000317900.5,-2.078104664,0.595322722,-0.468087966,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SPAG11B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPAG11B)
MSGN1,MSGN1,-1.089577133,0.371918619,-0.468030123,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MSGN1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSGN1)
NRXN2,"NRXN2_ENST00000377551.1,ENST00000409571.1",-0.987141154,0.335703743,-0.46794816,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NRXN2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRXN2)
C14orf159,C14orf159,0.529173181,0.130545906,0.46791437,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C14orf159+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C14orf159)
TGFBI,TGFBI_P2,-0.98460483,0.334826695,-0.467864449,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TGFBI+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFBI)
RPL23A,RPL23A,-2.44588847,0.643837797,-0.46771143,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RPL23A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL23A)
BATF,BATF,-0.657405434,0.194404223,-0.467608741,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=BATF+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=BATF)
RPL23,RPL23,2.582374751,0.659092763,0.467547876,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RPL23+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL23)
NPEPL1,NPEPL1,-0.529582484,0.130964494,-0.467540005,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NPEPL1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPEPL1)
MYL6B,MYL6B,0.842135942,0.278645356,0.467341818,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MYL6B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYL6B)
GTF2A1,GTF2A1,-1.684883721,0.528058667,-0.467248289,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GTF2A1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2A1)
FEZF1,FEZF1,0.58960007,0.161262591,0.467238225,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FEZF1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FEZF1)
STBD1,STBD1,0.446956614,0.090170668,0.467040482,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=STBD1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=STBD1)
ANKRD7,ANKRD7_P1,-0.849627124,0.282181945,-0.466845276,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ANKRD7+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD7)
HOXC10,HOXC10,-1.322798637,0.443737509,-0.466781059,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HOXC10+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXC10)
BPNT1,BPNT1,-0.982429506,0.334887479,-0.466753329,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=BPNT1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=BPNT1)
HAUS2,HAUS2,2.312555773,0.628387271,0.466610439,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HAUS2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAUS2)
ADRBK1,ADRBK1,-1.151870885,0.393547586,-0.466510873,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ADRBK1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRBK1)
ERMAP,ERMAP_P2,1.106966166,0.379022748,0.466403284,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ERMAP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERMAP)
DCDC2,DCDC2,-1.606553416,0.512607782,-0.466245586,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=DCDC2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCDC2)
UGDH,UGDH,-0.449259051,0.091687786,-0.466190957,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=UGDH+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=UGDH)
STK32B,STK32B,0.901204419,0.304039142,0.465986221,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=STK32B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK32B)
LOC158434,LOC158434,0.425573697,0.080394207,0.465907548,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LOC158434+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC158434)
ZBTB20,ZBTB20_P1,-1.178386618,0.402408248,-0.465855266,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZBTB20+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB20)
TIMP1,TIMP1_P2,-0.984977694,0.336613297,-0.465765154,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TIMP1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP1)
SPRR2G,SPRR2G,0.514767062,0.124596532,0.465603742,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SPRR2G+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPRR2G)
CETP,CETP,0.689300581,0.211288836,0.465362985,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CETP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CETP)
OR5L1,OR5L1_ENST00000333973.2,0.686761714,0.210149235,0.46526196,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=OR5L1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR5L1)
CST2,CST2,1.162014488,0.397963056,0.464988513,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CST2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CST2)
C12orf66,C12orf66,0.763224308,0.245985501,0.464872668,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C12orf66+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C12orf66)
